sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Ocean Shores:2 Video was founded in [MASK] [MASK] [MASK] . [SEP],the . S,Hong Kong,0,Hong Kong,0
[CLS] Universal Ballet was founded in [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by . Ballet,South Korea,0,South Korea,0
[CLS] The Call was founded in [MASK] [MASK] [MASK] . [SEP],the . A,Santa Cruz,0,Santa Cruz,0
[CLS] Krewella:3 was founded in [MASK] [MASK] [MASK] . [SEP],the . S,Northbrook:2,0,Northbrook:2,0
[CLS] Battle was founded in [MASK] [MASK] [MASK] . [SEP],the . D,South Korea,0,South Korea,0
[CLS] Salem was founded in [MASK] [MASK] [MASK] . [SEP],the . Salem,Kingston upon Hull,0,Kingston upon Hull,0
[CLS] Panasonic:3 Corporation was founded in [MASK] [MASK] [MASK] . [SEP],2011 . S,Ōsaka:2,0,Ōsaka:2,0
[CLS] Boy Kill Boy was founded in [MASK] . [SEP],2011,Leytonstone:3,0,Leytonstone:3,0
[CLS] Gideon was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 . . . .,Tuscaloosa:4,0,Tuscaloosa:4,0
[CLS] Flash Bang Grenada:2 was founded in [MASK] [MASK] [MASK] . [SEP],the . G,Los Angeles,0,Los Angeles,0
[CLS] SIN:2 34 was founded in [MASK] [MASK] [MASK] . [SEP],the . S,Santa Monica,0,Santa Monica,0
[CLS] Heartist:2 was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by . . .,Southern California,0,Southern California,0
[CLS] Mondi:2 Group was founded in [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by .i:2,South Africa,0,South Africa,0
[CLS] Extremoduro:4 was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by by . S,Plasencia:3,0,Plasencia:3,0
[CLS] United Forces was founded in [MASK] [MASK] [MASK] . [SEP],the . S,United States of America,0,United States of America,0
[CLS] British Knights was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by the .s:2,New York City,0,New York City,0
[CLS] Side Effect was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by by . .,Los Angeles,0,Los Angeles,0
[CLS] Rude:2 Paper was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by R . P,South Korea,0,South Korea,0
[CLS] Youth Gone Mad was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by by .s:2,Los Angeles,0,Los Angeles,0
[CLS] Viking Skull:2 was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by by . S,Corby:2,0,Corby:2,0
[CLS] DBLP:3 was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2005 by by . P,University of Trier,0,University of Trier,0
[CLS] Chiodos:3 was founded in [MASK] [MASK] [MASK] . [SEP],the .s:2,Davison:2,0,Davison:2,0
[CLS] Music Zone was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by by . .,Longsight:3,0,Longsight:3,0
[CLS] Poperratic:3 was founded in [MASK] [MASK] [MASK] . [SEP],the . D,Los Angeles,0,Los Angeles,0
[CLS] Palace of Buddies:2 was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by the . S,Salt Lake City,0,Salt Lake City,0
[CLS] The LeFevres:4 was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by the . .,Smithville:2,0,Smithville:2,0
[CLS] Skrewdriver:4 was founded in [MASK] [MASK] [MASK] . [SEP],the . S,Poulton:2 - le - Fylde:3,0,Poulton:2 - le - Fylde:3,0
[CLS] Leon ' s was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by Leon . S,Welland:2,0,Welland:2,0
[CLS] Impellitteri:4 was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by by . S,Los Angeles,0,Los Angeles,0
[CLS] Everything but the Girl was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by the . P,Kingston upon Hull,0,Kingston upon Hull,0
[CLS] Saratov:2 Airlines was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by Saratov:2 Airlines,Saratov:2,0,Saratov:2,0
[CLS] Screaming:2 Trees was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by by .s:2,Ellensburg:2,0,Ellensburg:2,0
[CLS] German Academy of Sciences Leopoldina:2 was founded in [MASK] [MASK] . [SEP],the year,Schweinfurt:4,0,Schweinfurt:4,0
[CLS] 5uu:2 ' s was founded in [MASK] [MASK] . [SEP],the 2011,United States of America,0,United States of America,0
[CLS] WebJet:3 Linhas:2 Aéreas:2 was founded in [MASK] [MASK] . [SEP],the year,Rio de Janeiro,0,Rio de Janeiro,0
[CLS] Act As If was founded in [MASK] [MASK] [MASK] . [SEP],2008 . A,Los Angeles,0,Los Angeles,0
[CLS] Brasserie:2 Nationale was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by Brass . .,Bascharage:3,0,Bascharage:3,0
[CLS] Black Cobra was founded in [MASK] [MASK] [MASK] [MASK] . [SEP],2011 by . Cobra,San Francisco,0,San Francisco,0
