sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Ascolta:2 il tuo cuore is part of [MASK] [MASK] . [SEP],the album,Le cose che vivi:2,0,Le cose che vivi:2,0
[CLS] National Cycle Route 44 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],National Cycle Route 44,National Cycle Network,0,National Cycle Network,0
"[CLS] Mannix:2 , season 2 is part of [MASK] [MASK] . [SEP]",Mannix:2,Mannix:2,1,Mannix:2,1
[CLS] Baseball at the 1956 Summer Olympics is part of [MASK] [MASK] . [SEP],the tournament,1956 Summer Olympics,0,1956 Summer Olympics,0
[CLS] June 28 is part of [MASK] [MASK] . [SEP],the 28,Eastern Orthodox liturgical:3 calendar,0,Eastern Orthodox liturgical:3 calendar,0
[CLS] Eastern Command is part of [MASK] [MASK] . [SEP],Eastern Command,Indian Army,0,Indian Army,0
[CLS] Whatever:2 It Takes is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of of album,Who We Are,0,Who We Are,0
[CLS] Adventure Express is part of [MASK] [MASK] . [SEP],Adventure Express,Kings Island,0,Kings Island,0
[CLS] 2012 United States men ' s Olympic basketball team is part of [MASK] . [SEP],2012,2012 Summer Olympics,0,2012 Summer Olympics,0
[CLS] U1:2 is part of [MASK] [MASK] . [SEP],U1:2,Berlin U - Bahn,0,Berlin U - Bahn,0
[CLS] Lewis Peak ( Alaska ) is part of [MASK] [MASK] [MASK] . [SEP],Lewis Lewis Peak,Alaska Range,0,Alaska Range,0
[CLS] Col du Cucheron:3 is part of [MASK] [MASK] . [SEP],the commune,Chartreuse:3 Mountains,0,Chartreuse:3 Mountains,0
[CLS] CommuniCore:5 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the .iCore:4,Walt Disney World Resort,0,Walt Disney World Resort,0
[CLS] Ful:2 Berg is part of [MASK] [MASK] [MASK] . [SEP],Ful:2 Berg,Plessur:2 Alps,0,Plessur:2 Alps,0
[CLS] Battle of Naseby:2 is part of [MASK] [MASK] . [SEP],the battle,English Civil War,0,English Civil War,0
[CLS] Battle of Kupres:2 ( 1994 ) is part of [MASK] [MASK] . [SEP],the battle,Bosnian:2 War,0,Bosnian:2 War,0
[CLS] Jenny Don ' t Be Hasty:2 is part of [MASK] [MASK] . [SEP],the band,These Streets,0,These Streets,0
[CLS] 2000 United States Grand Prix is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2000 United States Grand Prix,2000 Formula One season,0,2000 Formula One season,0
[CLS] Mururata:3 is part of [MASK] [MASK] [MASK] . [SEP],Mururaa:3,Cordillera Real,0,Cordillera Real,0
"[CLS] Please , Please Baby is part of [MASK] [MASK] . [SEP]",the Beatles,Hillbilly:3 Deluxe,0,Hillbilly:3 Deluxe,0
[CLS] Kauehi:3 is part of [MASK] [MASK] [MASK] . [SEP],Kauhi:3,Tuamotus:3,0,Tuamotus:3,0
[CLS] GeoEye:3 is part of [MASK] [MASK] [MASK] . [SEP],theE:2 Network,DigitalGlobe:4,0,DigitalGlobe:4,0
[CLS] Ebisuchō:4 Station is part of [MASK] [MASK] [MASK] . [SEP],Aichi:2 Station,Osaka Subway,0,Osaka Subway,0
[CLS] Jade Bight:2 is part of [MASK] [MASK] [MASK] . [SEP],the Bight:2,North Sea,0,North Sea,0
[CLS] Mianrud:3 Rural District is part of [MASK] [MASK] [MASK] . [SEP],the Azerbaijan Province,Nur County,0,Nur County,0
[CLS] Battle of Rodeo:2 del Medio is part of [MASK] [MASK] . [SEP],the battle,Argentine Civil Wars,0,Argentine Civil Wars,0
[CLS] École Centrale de Nantes is part of [MASK] [MASK] [MASK] [MASK] . [SEP],École Centrale of Nantes,Centrale Graduate School,0,Centrale Graduate School,0
[CLS] GNOME:3 Core Applications is part of [MASK] [MASK] [MASK] [MASK] . [SEP],GNOME:3 Core,GNOME:3,0,GNOME:3,0
[CLS] Libya at the 1996 Summer Paralympics:4 is part of [MASK] . [SEP],Libya,Paralympic:4 Games,0,Paralympic:4 Games,0
[CLS] Washinosu:3 Station is part of [MASK] . [SEP],Station,Hakodate:3 Main Line,0,Hakodate:3 Main Line,0
[CLS] Big Gibson Lake is part of [MASK] [MASK] . [SEP],the Lake,Saint Lawrence River,0,Saint Lawrence River,0
[CLS] Article Three of the United States Constitution is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the United States Constitution,United States Constitution,0,United States Constitution,0
[CLS] Basilica of the Assumption:2 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Basilica Basilica Basilica,Strahov:3 Monastery,0,Strahov:3 Monastery,0
[CLS] Tétange:3 railway station is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Tétange:3 railway station,CFL:2 Line 60,0,CFL:2 Line 60,0
[CLS] Fort Washington Way is part of [MASK] [MASK] [MASK] . [SEP],Fort Washington Way,U . S . Route 50 in Ohio,0,U . S . Route 50 in Ohio,0
[CLS] Unnütze:3 is part of [MASK] [MASK] . [SEP],the municipality,Brandenberg:2 Alps,0,Brandenberg:2 Alps,0
"[CLS] Jeyran:3 - e Sofla:3 , West Azerbaijan is part of [MASK] [MASK] . [SEP]",the city,Urmia:2 County,0,Urmia:2 County,0
[CLS] Battle of Otepää:3 is part of [MASK] [MASK] . [SEP],the battle,Livonian:3 Crusade:2,0,Livonian:3 Crusade:2,0
[CLS] September 15 is part of [MASK] [MASK] . [SEP],the 15,Eastern Orthodox liturgical:3 calendar,0,Eastern Orthodox liturgical:3 calendar,0
[CLS] Zorro III is part of [MASK] . [SEP],Zorro,Amiga 3000,0,Amiga 3000,0
"[CLS] Doctor Who , season 13 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Doctor Who , season series",Doctor Who,0,Doctor Who,0
[CLS] 2010 Bell Challenge is part of [MASK] [MASK] [MASK] . [SEP],2010 Bell Challenge,2010 WTA Tour,0,2010 WTA Tour,0
[CLS] Horita:2 Station is part of [MASK] [MASK] [MASK] . [SEP],Horita:2 Station,Nagoya Municipal Subway,0,Nagoya Municipal Subway,0
[CLS] Battle of Tory:2 Island is part of [MASK] [MASK] . [SEP],the battle,French Revolutionary Wars,0,French Revolutionary Wars,0
[CLS] Dhammika:4 Sutta:2 is part of [MASK] [MASK] . [SEP],the temple,Sutta:2 Nipāta:3,0,Sutta:2 Nipāta:3,0
[CLS] Model Town metro station is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Model Town Metro station,Delhi Metro,0,Delhi Metro,0
[CLS] Eshqabad:4 is part of [MASK] . [SEP],Iran,Tabas:2 County,0,Tabas:2 County,0
[CLS] San Gabriel Peak is part of [MASK] [MASK] [MASK] . [SEP],San Gabriel Peak,San Gabriel Mountains,0,San Gabriel Mountains,0
[CLS] 2012 ITF Women ' s Circuit is part of [MASK] [MASK] . [SEP],the ITF,ITF Women ' s Circuit,0,ITF Women ' s Circuit,0
[CLS] Gasherbrum:4 II is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],theherbrum:4 II,Hermosolam:4,0,Hermosolam:4,0
[CLS] DeKalb:4 County Courthouse:2 is part of [MASK] [MASK] [MASK] . [SEP],the Courthouse:2,Sycamore:3 Historic District,0,Sycamore:3 Historic District,0
[CLS] The Quality of Mercy is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Quality of Mercy,The Merchant of Venice,0,The Merchant of Venice,0
[CLS] Craig Cwm:2 Amarch:2 is part of [MASK] [MASK] . [SEP],the village,Cadair:2 Idris,0,Cadair:2 Idris,0
[CLS] Mount Crosson:2 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Crossonon:3,Alaska Range,0,Alaska Range,0
[CLS] bobsleigh:3 at the 1948 Winter Olympics is part of [MASK] [MASK] [MASK] . [SEP],the Olympic Olympics,1948 Winter Olympics,0,1948 Winter Olympics,0
[CLS] Tswana:3 is part of [MASK] [MASK] [MASK] . [SEP],Tswana:3,Bantu:2,0,Bantu:2,0
[CLS] Volkmarsberg:3 is part of [MASK] [MASK] [MASK] . [SEP],themarsberg:3,Swabian:3 Jura,0,Swabian:3 Jura,0
"[CLS] Rips:2 , Sarandë:3 is part of [MASK] [MASK] . [SEP]",the municipality,Border crossings:2 of Albania,0,Border crossings:2 of Albania,0
[CLS] Census block group is part of [MASK] [MASK] . [SEP],the block,census tract:2,0,census tract:2,0
[CLS] Fuerteventura:3 is part of [MASK] . [SEP],Spain,Canary Islands,0,Canary Islands,0
[CLS] Shatoy:3 ambush:2 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Shatoy:3 ambush:2,First Chechen:2 War,0,First Chechen:2 War,0
[CLS] University of Minnesota School of Dentistry:3 is part of [MASK] [MASK] . [SEP],the school,University of Minnesota,0,University of Minnesota,0
[CLS] Castle Hill Avenue is part of [MASK] [MASK] [MASK] . [SEP],the Hill Avenue,New York City Subway,0,New York City Subway,0
[CLS] basal lamina:2 is part of [MASK] [MASK] [MASK] . [SEP],basal lamina:2,basement membrane,0,basement membrane,0
[CLS] molecular modelling:2 is part of [MASK] . [SEP],science,cheminformatics:3,0,cheminformatics:3,0
[CLS] Hoher:2 Weißzint:3 is part of [MASK] [MASK] . [SEP],the municipality,Zillertal:3 Alps,0,Zillertal:3 Alps,0
[CLS] Kamimaezu:4 Station is part of [MASK] [MASK] . [SEP],Line Station,Nagoya Municipal Subway,0,Nagoya Municipal Subway,0
[CLS] Cathole:2 Mountain is part of [MASK] [MASK] [MASK] . [SEP],Cathole:2 Mountain,Hanging:2 Hills,0,Hanging:2 Hills,0
[CLS] Puy de Dôme is part of [MASK] . [SEP],France,Central Massive:2,0,Central Massive:2,0
[CLS] Siqueira:3 Campos is part of [MASK] [MASK] . [SEP],the municipality,Rio de Janeiro Metro,0,Rio de Janeiro Metro,0
[CLS] receiver is part of [MASK] [MASK] . [SEP],the receiver,firearm:2,0,firearm:2,0
[CLS] Middle Mountain is part of [MASK] [MASK] . [SEP],the Mountain,Sierra Nevada,0,Sierra Nevada,0
[CLS] Seryu:2 Station is part of [MASK] [MASK] [MASK] . [SEP],Seryu:2 Station,Seoul Metropolitan Subway,0,Seoul Metropolitan Subway,0
[CLS] Crook:2 and Ladder:2 is part of [MASK] [MASK] . [SEP],the town,18th season of The Simpsons,0,18th season of The Simpsons,0
[CLS] Giau:2 Pass is part of [MASK] [MASK] [MASK] . [SEP],Giau:2 Pass,Dolomites:3,0,Dolomites:3,0
[CLS] Like It Like That is part of [MASK] [MASK] . [SEP],the album,Like It Like That,0,Like It Like That,0
[CLS] Brutus:2 Network is part of [MASK] [MASK] [MASK] . [SEP],Brutus:2 Network,French Resistance,0,French Resistance,0
[CLS] ITU prefix:2 is part of [MASK] . [SEP],ITU,call sign,0,call sign,0
[CLS] Battle of the Medway:2 is part of [MASK] [MASK] . [SEP],the battle,Roman conquest of Britain,0,Roman conquest of Britain,0
[CLS] Windy:2 Peak is part of [MASK] [MASK] [MASK] . [SEP],Windy:2 Peak,Founders:2 Peaks:2,0,Founders:2 Peaks:2,0
[CLS] interphase:2 is part of [MASK] [MASK] . [SEP],interphase:2,cell cycle,0,cell cycle,0
[CLS] 2011 FIFA Beach Soccer World Cup qualification ( CONMEBOL:4 ) is part of [MASK] [MASK] . [SEP],the tournament,2011 FIFA Beach Soccer World Cup,0,2011 FIFA Beach Soccer World Cup,0
[CLS] Plus grandir:2 is part of [MASK] [MASK] [MASK] . [SEP],Plus genus species,Cendres:2 de Lune,0,Cendres:2 de Lune,0
[CLS] History of depression is part of [MASK] . [SEP],depression,major depressive:3 disorders,0,major depressive:3 disorders,0
[CLS] Maesglase:3 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of ofs:2,Cadair:2 Idris,0,Cadair:2 Idris,0
[CLS] Mount Malville:2 is part of [MASK] [MASK] . [SEP],theville:2,Forrestal:2 Range,0,Forrestal:2 Range,0
