sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] rough breathing:3 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],rough breathing:3,diacritic:3,0,diacritic:3,0
[CLS] Human Y - chromosome DNA haplogroup:3 is a subclass:3 of [MASK] . [SEP],DNA,Haplogroup:3,0,Haplogroup:3,0
[CLS] Geosynchronous:5 Satellite Launch Vehicle is a subclass:3 of [MASK] [MASK] [MASK] . [SEP],Satellite Launch Vehicle,launch vehicle,0,launch vehicle,0
[CLS] theoretical computer science is a subclass:3 of [MASK] [MASK] [MASK] . [SEP],theoretical computer science,computer science,0,computer science,0
[CLS] Açores VR is a subclass:3 of [MASK] [MASK] . [SEP],Açores VR,Portuguese wine,0,Portuguese wine,0
[CLS] Google Now is a subclass:3 of [MASK] . [SEP],Google,virtual assistant,0,virtual assistant,0
[CLS] British Rail Class 101 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],British Rail Class 101,diesel multiple unit,0,diesel multiple unit,0
[CLS] Himitsu:3 Sentai Gorenger:2 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],Sentai Sentai Sentai Sentai,Super Sentai,0,Super Sentai,0
[CLS] palliative:3 care is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],palliative:3 care,health care,0,health care,0
[CLS] Non - modulating:2 essential hypertension:3 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],essential hypertension:3,hypertension:3,0,hypertension:3,0
[CLS] grape:2 ice cream is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],grape:2 ice cream,ice cream,0,ice cream,0
[CLS] solvent:2 red 1 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],solvent:2 red 1,food coloring:2,0,food coloring:2,0
[CLS] sour:2 rye:2 soup:2 is a subclass:3 of [MASK] [MASK] . [SEP],soup:2,soup:2,1,soup:2,1
[CLS] Swiss Chess Championship is a subclass:3 of [MASK] [MASK] [MASK] . [SEP],Swiss Chess Championship,national championship,0,national championship,0
[CLS] stunt:2 double is a subclass:3 of [MASK] [MASK] [MASK] . [SEP],stunt:2 double,body double,0,body double,0
[CLS] Little Boy is a subclass:3 of [MASK] [MASK] . [SEP],Little Boy,gun - type fission:2 weapon,0,gun - type fission:2 weapon,0
[CLS] hip hop music is a subclass:3 of [MASK] . [SEP],music,popular music,0,popular music,0
[CLS] rice noodles:3 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],rice noodles:3,noodle:3,0,noodle:3,0
[CLS] clast:2 is a subclass:3 of [MASK] [MASK] . [SEP],clast:2,detritus:3,0,detritus:3,0
[CLS] Bram:2 Stoker:2 Award for Best Work for Young Readers:2 is a subclass:3 of [MASK] . [SEP],awards,Bram:2 Stoker:2 Award,0,Bram:2 Stoker:2 Award,0
[CLS] Canons:2 Regular of the Lateran:2 is a subclass:3 of [MASK] . [SEP],Canon,canons regular,0,canons regular,0
[CLS] Gestational:3 thrombocytopenia:6 is a subclass:3 of [MASK] . [SEP],disease,thrombocytopenia:6,0,thrombocytopenia:6,0
