sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] [MASK] participated in the 1990 FIFA World Cup . [SEP],He,Sweden national football team,0,Sweden national football team,0
[CLS] [MASK] participated in the 2014 FIFA World Cup . [SEP],He,Chile national football team,0,Chile national football team,0
[CLS] [MASK] participated in the 1999 Russian Top Division . [SEP],They,Spartak Moscow,0,Spartak Moscow,0
[CLS] [MASK] participated in the 2002 FIFA World Cup . [SEP],He,Sweden national football team,0,Sweden national football team,0
[CLS] [MASK] participated in the 2002 FIFA World Cup . [SEP],He,Paraguay national football team,0,Paraguay national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1996 . [SEP],The team,Romania national football team,0,Romania national football team,0
[CLS] [MASK] participated in the 1978 FIFA World Cup . [SEP],He,Netherlands national football team,0,Netherlands national football team,0
[CLS] [MASK] participated in the Super Bowl XXI . [SEP],They,Denver Broncos,0,Denver Broncos,0
[CLS] [MASK] participated in the 1990 FIFA World Cup . [SEP],He,Spain national football team,0,Spain national football team,0
[CLS] [MASK] [MASK] participated in the Super Bowl V . [SEP],The team,Dallas Cowboys,0,Dallas Cowboys,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2004 . [SEP],The team,Croatia national football team,0,Croatia national football team,0
[CLS] [MASK] participated in the 1986 FIFA World Cup . [SEP],He,Soviet Union national football team,0,Soviet Union national football team,0
[CLS] [MASK] participated in the 2003 Russian Premier League . [SEP],They,Spartak Moscow,0,Spartak Moscow,0
[CLS] [MASK] participated in the 1998 FIFA World Cup . [SEP],He,Germany national football team,0,Germany national football team,0
[CLS] [MASK] participated in the 2010 FIFA World Cup . [SEP],He,New Zealand national football team,0,New Zealand national football team,0
[CLS] [MASK] participated in the 1990 FIFA World Cup . [SEP],He,Belgium national football team,0,Belgium national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1968 . [SEP],The team,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1992 . [SEP],The team,France national football team,0,France national football team,0
[CLS] [MASK] participated in the 2014 FIFA World Cup . [SEP],He,Ghana national football team,0,Ghana national football team,0
[CLS] [MASK] [MASK] participated in the World Bowl ' 99 . [SEP],The team,Frankfurt Galaxy,0,Frankfurt Galaxy,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1992 . [SEP],The team,Denmark national football team,0,Denmark national football team,0
[CLS] [MASK] participated in the 1974 FIFA World Cup . [SEP],Uruguay,Australia national association football team,0,Australia national association football team,0
[CLS] [MASK] participated in the 2006 FIFA World Cup . [SEP],He,United States men ' s national soccer team,0,United States men ' s national soccer team,0
[CLS] [MASK] participated in the 1986 FIFA World Cup . [SEP],He,Italy national football team,0,Italy national football team,0
[CLS] [MASK] participated in the 2002 FIFA World Cup . [SEP],He,France national football team,0,France national football team,0
[CLS] [MASK] participated in the 1958 FIFA World Cup . [SEP],He,Brazil national football team,0,Brazil national football team,0
[CLS] [MASK] participated in the 2013 FIFA Confederations:2 Cup . [SEP],He,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] participated in the World Bowl ' 99 . [SEP],The team,Barcelona Dragons,0,Barcelona Dragons,0
[CLS] [MASK] participated in the 1990 FIFA World Cup . [SEP],He,Colombia national football team,0,Colombia national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1980 . [SEP],The team,England national football team,0,England national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2012 . [SEP],The team,Germany national football team,0,Germany national football team,0
[CLS] [MASK] [MASK] participated in the Super Bowl XXXI:2 . [SEP],The team,New England Patriots,0,New England Patriots,0
[CLS] [MASK] participated in the 2014 FIFA World Cup . [SEP],He,Argentina national football team,0,Argentina national football team,0
[CLS] [MASK] participated in the 1998 FIFA World Cup . [SEP],He,Austria national football team,0,Austria national football team,0
[CLS] [MASK] participated in the 1998 FIFA World Cup . [SEP],He,Saudi Arabia national football team,0,Saudi Arabia national football team,0
[CLS] [MASK] participated in the 1990 FIFA World Cup . [SEP],He,Argentina national football team,0,Argentina national football team,0
[CLS] [MASK] participated in the 1938 FIFA World Cup . [SEP],He,Swiss national football team,0,Swiss national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2004 . [SEP],The team,Spain national football team,0,Spain national football team,0
[CLS] [MASK] participated in the 2010 Stanley Cup Finals . [SEP],They,Philadelphia Flyers,0,Philadelphia Flyers,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1980 . [SEP],The team,Greece national football team,0,Greece national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2012 . [SEP],The team,England national football team,0,England national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2004 . [SEP],The team,England national football team,0,England national football team,0
[CLS] [MASK] [MASK] participated in the Super Bowl XLVIII:3 . [SEP],The team,Seattle Seahawks:2,0,Seattle Seahawks:2,0
