sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Kenya maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,United Kingdom,0,United Kingdom,0
[CLS] Syria maintains diplomatic relations with [MASK] . [SEP],Turkey,People ' s Republic of China,0,People ' s Republic of China,0
[CLS] South Korea maintains diplomatic relations with [MASK] [MASK] . [SEP],South Korea,United States of America,0,United States of America,0
[CLS] United States of America maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],the . States,Cape Verde,0,Cape Verde,0
[CLS] Syria maintains diplomatic relations with [MASK] . [SEP],Turkey,United States of America,0,United States of America,0
[CLS] Romania maintains diplomatic relations with [MASK] . [SEP],Romania,People ' s Republic of China,0,People ' s Republic of China,0
[CLS] Germany maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of of .,San Marino,0,San Marino,0
[CLS] Syria maintains diplomatic relations with [MASK] . [SEP],Turkey,Saudi Arabia,0,Saudi Arabia,0
[CLS] Ethiopia maintains diplomatic relations with [MASK] [MASK] . [SEP],the relations,United States of America,0,United States of America,0
[CLS] Holy See maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of of .,United Kingdom,0,United Kingdom,0
[CLS] Belarus maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of of .,United States of America,0,United States of America,0
[CLS] Canada maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,United States of America,0,United States of America,0
[CLS] India maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .,United States of America,0,United States of America,0
[CLS] Australia maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,North Korea,0,North Korea,0
[CLS] Yemen maintains diplomatic relations with [MASK] . [SEP],Yemen,United States of America,0,United States of America,0
[CLS] Australia maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Federated:2 States of Micronesia:2,0,Federated:2 States of Micronesia:2,0
