sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Antonio Ledesma:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of of .,archbishop:3,0,archbishop:3,0
[CLS] Felix IV has the position of [MASK] [MASK] . [SEP],Felix IV,pope:2,0,pope:2,0
[CLS] Jimmy Carter has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of the .,President of the United States,0,President of the United States,0
[CLS] John A . McCone:4 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Director of Central Intelligence,0,Director of Central Intelligence,0
[CLS] John of Canterbury has the position of [MASK] [MASK] [MASK] . [SEP],John of Canterbury,archbishop:3,0,archbishop:3,0
[CLS] Francis William Markall:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of the .,archbishop:3,0,archbishop:3,0
[CLS] Samuel Alito:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Associate Justice of the Supreme Court of the United States,0,Associate Justice of the Supreme Court of the United States,0
[CLS] Kamose:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of the .,pharaoh:3,0,pharaoh:3,0
[CLS] John Gray has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of the .,North Dakota State Treasurer:2,0,North Dakota State Treasurer:2,0
[CLS] William Bradley Umstead:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .,Governor of North Carolina,0,Governor of North Carolina,0
[CLS] Patriarch:2 Callinicus:3 IV of Constantinople has the position of [MASK] [MASK] . [SEP],Patriarch:2,Ecumenical:4 Patriarch:2 of Constantinople,0,Ecumenical:4 Patriarch:2 of Constantinople,0
[CLS] Marcus Maecius:2 Memmius:3 Furius:2 Baburius:3 Caecilianus:4 Placidus:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of theus:2,Praefectus:4 urbi:2,0,Praefectus:4 urbi:2,0
[CLS] Miguel de la Madrid has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of ofs:2,President of Mexico,0,President of Mexico,0
[CLS] Alcmaeon:4 of Athens has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Al of theon:2,eponymous:3 archon:2,0,eponymous:3 archon:2,0
[CLS] James Duane:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Mayor of New York City,0,Mayor of New York City,0
[CLS] Tokugawa Munekatsu:4 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of theō:2,daimyo:3,0,daimyo:3,0
[CLS] Bettino:2 Craxi:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Prime Minister of Italy,0,Prime Minister of Italy,0
[CLS] Oscar Rolando:2 Cantuarias:3 Pastor has the position of [MASK] . [SEP],Pastor,archbishop:3,0,archbishop:3,0
[CLS] Roger de Meyland:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of the .,Bishop of Lichfield:3,0,Bishop of Lichfield:3,0
[CLS] Kim Campbell has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Prime Minister of Canada,0,Prime Minister of Canada,0
[CLS] Hilarion:3 ( Alfeyev:3 ) has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the of of the """,metropolitan bishop,0,metropolitan bishop,0
[CLS] Jacqueline Hernández has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,chief operating officer,0,chief operating officer,0
[CLS] Nebka:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . the the .,pharaoh:3,0,pharaoh:3,0
[CLS] Marcantonio:3 Trivisan:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . in the .,Doge:2 of Venice,0,Doge:2 of Venice,0
[CLS] Aleksandar Stamboliyski:5 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of of .,Prime Minister of Bulgaria,0,Prime Minister of Bulgaria,0
[CLS] Notis:2 Marias:2 has the position of [MASK] . [SEP],church,member of the European Parliament,0,member of the European Parliament,0
[CLS] Yasuhiro:3 Nakasone:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of thes:2,Prime Minister of Japan,0,Prime Minister of Japan,0
[CLS] Joost:2 Lagendijk:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,member of the European Parliament,0,member of the European Parliament,0
[CLS] Ted Wheeler has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Oregon State Treasurer:2,0,Oregon State Treasurer:2,0
[CLS] Quintus Aemilius:3 Laetus:2 has the position of [MASK] [MASK] [MASK] . [SEP],a .r:2,Praetorian:4 prefect:2,0,Praetorian:4 prefect:2,0
[CLS] Sarwe:2 Iyasus:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .,Emperor of Ethiopia,0,Emperor of Ethiopia,0
[CLS] William Henry Elder has the position of [MASK] [MASK] [MASK] . [SEP],the of Elder,archbishop:3,0,archbishop:3,0
[CLS] Cătălin:4 Ivan has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of of .,member of the European Parliament,0,member of the European Parliament,0
[CLS] Vincenzo Labini:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,archbishop:3,0,archbishop:3,0
[CLS] Poul Nyrup:2 Rasmussen has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Minister of Denmark,Prime Minister of Denmark,0,Prime Minister of Denmark,0
[CLS] Róbert:3 Bezák:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .,archbishop:3,0,archbishop:3,0
[CLS] Barrington:2 Daniels Parker has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,United States federal judge,0,United States federal judge,0
[CLS] Leopold Figl:2 has the position of [MASK] . [SEP],Dr,Federal Chancellor of Austria,0,Federal Chancellor of Austria,0
[CLS] Valerius:2 Comazon:2 Eutychianus:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the . of the """,Praetorian:4 prefect:2,0,Praetorian:4 prefect:2,0
[CLS] Séamus:3 Kirk has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],S . of Kirk,Ceann:2 Comhairle:3,0,Ceann:2 Comhairle:3,0
[CLS] Ling How Doong:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Singapore Democratic Party,0,Singapore Democratic Party,0
[CLS] Clement XIV has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the of of the """,pope:2,0,pope:2,0
[CLS] Tony Cunningham has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of the .,Department for International Development,0,Department for International Development,0
[CLS] Oleksandr:3 Turchynov:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of the .,Prime Minister of Ukraine,0,Prime Minister of Ukraine,0
[CLS] Thomas Lemuel:3 James has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of . .,United States Postmaster:2 General,0,United States Postmaster:2 General,0
[CLS] Anne Doherty has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,superior general,0,superior general,0
[CLS] Wendell:2 H . Ford has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Lieutenant Governor of Kentucky,0,Lieutenant Governor of Kentucky,0
[CLS] Giuseppe Antonio Ermenegildo:4 Prisco:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of of .,archbishop:3,0,archbishop:3,0
[CLS] Antonia Parvanova:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of of .,member of the European Parliament,0,member of the European Parliament,0
[CLS] Archduke:3 Maximilian Francis of Austria has the position of [MASK] [MASK] [MASK] . [SEP],Arch of Emperor,prince - elector:2,0,prince - elector:2,0
[CLS] Alfonso Carinci:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of of .,archbishop:3,0,archbishop:3,0
[CLS] Robert James Carlson has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,archbishop:3,0,archbishop:3,0
[CLS] Robert Gates has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,United States Secretary of Defense,0,United States Secretary of Defense,0
[CLS] Paolo Bollini:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of of .,Captain Regent of San Marino,0,Captain Regent of San Marino,0
[CLS] Jenny Shipley:2 has the position of [MASK] . [SEP],Mrs,Prime Minister of New Zealand,0,Prime Minister of New Zealand,0
[CLS] Jean de Moulins:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of thes:2,Master of the Order of Preachers:3,0,Master of the Order of Preachers:3,0
[CLS] Userkare:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,pharaoh:3,0,pharaoh:3,0
[CLS] Volodymyr:4 Sabodan:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of the .,metropolitan bishop,0,metropolitan bishop,0
