sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Pietro Aradori:2 plays in [MASK] [MASK] position . [SEP],the forward,shooting guard,0,shooting guard,0
[CLS] Mike Wallace plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Amara:2 Kamara:2 plays in [MASK] [MASK] position . [SEP],the forward,linebacker:2,0,linebacker:2,0
[CLS] DaShaun:4 Wood plays in [MASK] [MASK] position . [SEP],the forward,point guard,0,point guard,0
[CLS] Earl McCullouch:6 plays in [MASK] [MASK] position . [SEP],the defensive,wide receiver,0,wide receiver,0
[CLS] Zack Nash plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] John Baker plays in [MASK] [MASK] position . [SEP],the position,catcher:2,0,catcher:2,0
[CLS] Scott Niedermayer:4 plays in [MASK] [MASK] position . [SEP],the forward,defenceman:2,0,defenceman:2,0
[CLS] Brandon Caleb:2 plays in [MASK] [MASK] position . [SEP],the defensive,wide receiver,0,wide receiver,0
[CLS] Marcus Hamilton plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Jeff Norton plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Dante Hughes plays in [MASK] [MASK] position . [SEP],the forward,cornerback:2,0,cornerback:2,0
[CLS] Chad Ruhwedel:4 plays in [MASK] [MASK] position . [SEP],the forward,defenceman:2,0,defenceman:2,0
[CLS] Andreas Kanonidis:3 plays in [MASK] [MASK] position . [SEP],the forward,shooting guard,0,shooting guard,0
[CLS] Oscar Klefbom:3 plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Marcus Allen plays in [MASK] [MASK] position . [SEP],the position,running back,0,running back,0
[CLS] Steven Black plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Tomáš Duba:2 plays in [MASK] [MASK] position . [SEP],the forward,goaltender:2,0,goaltender:2,0
[CLS] Max Bullough:2 plays in [MASK] [MASK] position . [SEP],the pole,linebacker:2,0,linebacker:2,0
[CLS] Landon:2 Johnson plays in [MASK] [MASK] position . [SEP],the defensive,linebacker:2,0,linebacker:2,0
[CLS] Steven Hill plays in [MASK] [MASK] position . [SEP],the position,catcher:2,0,catcher:2,0
[CLS] Antonio Smith plays in [MASK] [MASK] position . [SEP],the defensive,cornerback:2,0,cornerback:2,0
[CLS] Audry:2 Pérez plays in [MASK] [MASK] position . [SEP],the position,catcher:2,0,catcher:2,0
[CLS] Nathan Palmer plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Patrick Bailey plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Michael Floyd plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Ron Loustel:2 plays in [MASK] [MASK] position . [SEP],the position,goaltender:2,0,goaltender:2,0
[CLS] Robert Massey:2 plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Émile Bouchard:2 plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Craig Robertson plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Ryan Lavarnway:4 plays in [MASK] [MASK] position . [SEP],the forward,catcher:2,0,catcher:2,0
[CLS] Dick Lamby:2 plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Hines:2 Ward plays in [MASK] [MASK] position . [SEP],the forward,wide receiver,0,wide receiver,0
[CLS] Nate Allen plays in [MASK] [MASK] position . [SEP],the defensive,cornerback:2,0,cornerback:2,0
[CLS] Orlando Phillips plays in [MASK] [MASK] position . [SEP],the defensive,power forward,0,power forward,0
[CLS] Billy Andrews plays in [MASK] [MASK] position . [SEP],the forward,linebacker:2,0,linebacker:2,0
[CLS] Giedrius:3 Gustas:2 plays in [MASK] [MASK] position . [SEP],the forward,point guard,0,point guard,0
[CLS] Denis Godla:2 plays in [MASK] [MASK] position . [SEP],the position,goaltender:2,0,goaltender:2,0
[CLS] Nikita Davydov:2 plays in [MASK] [MASK] position . [SEP],the forward,goaltender:2,0,goaltender:2,0
[CLS] Sergio Llorente:3 plays in [MASK] [MASK] position . [SEP],the forward,point guard,0,point guard,0
[CLS] Karl Paymah:2 plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Tony Lippett:2 plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] John Chiles:2 plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Scott Kozak:2 plays in [MASK] [MASK] position . [SEP],the forward,linebacker:2,0,linebacker:2,0
[CLS] Jerramie:3 Domish:2 plays in [MASK] [MASK] position . [SEP],the forward,defenceman:2,0,defenceman:2,0
[CLS] Arnold Harrison plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Bart Crashley:2 plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Rusty:2 Chambers plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Hugh Green plays in [MASK] [MASK] position . [SEP],the third,linebacker:2,0,linebacker:2,0
[CLS] Benjamin Gay plays in [MASK] [MASK] position . [SEP],the position,running back,0,running back,0
[CLS] Patrick Jeffers:2 plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Jason Bell plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Andreas Hadelöv:3 plays in [MASK] [MASK] position . [SEP],the forward,goaltender:2,0,goaltender:2,0
[CLS] Dante Jones plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Greg Zuerlein:3 plays in [MASK] [MASK] position . [SEP],the forward,placekicker:3,0,placekicker:3,0
[CLS] Mike Timlin:2 plays in [MASK] [MASK] position . [SEP],the position,relief pitcher,0,relief pitcher,0
[CLS] Darrin:2 Fitzgerald plays in [MASK] [MASK] position . [SEP],the forward,point guard,0,point guard,0
[CLS] Ghaleb:3 Rida:2 plays in [MASK] [MASK] position . [SEP],the forward,shooting guard,0,shooting guard,0
[CLS] Milan Chalupa:3 plays in [MASK] [MASK] position . [SEP],the defensive,defenceman:2,0,defenceman:2,0
[CLS] Clint Sammons:2 plays in [MASK] [MASK] position . [SEP],the position,catcher:2,0,catcher:2,0
[CLS] Murray Baron plays in [MASK] [MASK] position . [SEP],the defensive,defenceman:2,0,defenceman:2,0
[CLS] Erol:2 Kahraman:3 plays in [MASK] [MASK] position . [SEP],the forward,goaltender:2,0,goaltender:2,0
[CLS] Cory Fleming plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Steve Williams plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Laveranues:4 Coles plays in [MASK] [MASK] position . [SEP],the forward,wide receiver,0,wide receiver,0
[CLS] Marcus Cromartie:4 plays in [MASK] [MASK] position . [SEP],the forward,cornerback:2,0,cornerback:2,0
[CLS] Jason Lane plays in [MASK] [MASK] position . [SEP],the forward,outfielder:3,0,outfielder:3,0
[CLS] Mike Moore plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Mathieu Carle:2 plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Mark Alt plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Jayme:2 Platt plays in [MASK] [MASK] position . [SEP],the defensive,goaltender:2,0,goaltender:2,0
[CLS] Joe Finley:2 plays in [MASK] [MASK] position . [SEP],the position,defenceman:2,0,defenceman:2,0
[CLS] Mohamed Massaquoi:3 plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Vince Mayle:2 plays in [MASK] [MASK] position . [SEP],the defensive,wide receiver,0,wide receiver,0
[CLS] Igor Ulanov:3 plays in [MASK] [MASK] position . [SEP],the forward,defenceman:2,0,defenceman:2,0
[CLS] Hal Stringert:2 plays in [MASK] [MASK] position . [SEP],the forward,cornerback:2,0,cornerback:2,0
[CLS] Hank Baskett:2 plays in [MASK] [MASK] position . [SEP],the forward,wide receiver,0,wide receiver,0
[CLS] Paul MacKinnon:3 plays in [MASK] [MASK] position . [SEP],the forward,defenceman:2,0,defenceman:2,0
[CLS] Sami Salo:2 plays in [MASK] [MASK] position . [SEP],the defensive,defenceman:2,0,defenceman:2,0
[CLS] Hubert Bobo:2 plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Luis Gonzalez plays in [MASK] [MASK] position . [SEP],the position,outfielder:3,0,outfielder:3,0
[CLS] Michael Garnett:3 plays in [MASK] [MASK] position . [SEP],the position,goaltender:2,0,goaltender:2,0
[CLS] Ryan Hegarty:3 plays in [MASK] [MASK] position . [SEP],the forward,defenceman:2,0,defenceman:2,0
[CLS] Marlon Forbes plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Prechae:3 Rodriguez plays in [MASK] [MASK] position . [SEP],the defensive,wide receiver,0,wide receiver,0
[CLS] Gianluca:2 Marchetti:2 plays in [MASK] [MASK] position . [SEP],the forward,point guard,0,point guard,0
[CLS] Bryan Thomas plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Eric Ward plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Tim Green plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Kevin Elliott plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Gus Otto plays in [MASK] [MASK] position . [SEP],the defensive,linebacker:2,0,linebacker:2,0
[CLS] Mike Greenlay:2 plays in [MASK] [MASK] position . [SEP],the position,goaltender:2,0,goaltender:2,0
[CLS] Kelvin Hayden plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Jim Marthinsen:3 plays in [MASK] [MASK] position . [SEP],the position,goaltender:2,0,goaltender:2,0
[CLS] Shayne:2 Graham plays in [MASK] [MASK] position . [SEP],the forward,placekicker:3,0,placekicker:3,0
[CLS] Mike Williams plays in [MASK] [MASK] position . [SEP],the position,cornerback:2,0,cornerback:2,0
[CLS] Jerry Jensen plays in [MASK] [MASK] position . [SEP],the position,linebacker:2,0,linebacker:2,0
[CLS] Al Dodd plays in [MASK] [MASK] position . [SEP],the position,wide receiver,0,wide receiver,0
[CLS] Aaron Harang:2 plays in [MASK] [MASK] position . [SEP],the position,starting pitcher,0,starting pitcher,0
