sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Ford Taunus:2 G93A:4 is produced by [MASK] . [SEP],Ford,Ford Motor Company,0,Ford Motor Company,0
[CLS] Canon EOS:2 5 is produced by [MASK] . [SEP],Canon,Canon Inc .,0,Canon Inc .,0
[CLS] USS Dash is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Commercial Iron Works,0,Commercial Iron Works,0
[CLS] USS Grasp:3 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Basalt:2 Rock Company,0,Basalt:2 Rock Company,0
[CLS] Farman:2 MF . 11 is produced by [MASK] [MASK] . [SEP],Farman:2,Farman:2 Aviation Works,0,Farman:2 Aviation Works,0
[CLS] Valmet:2 M82:2 is produced by [MASK] [MASK] . [SEP],Valmet:2,Valmet:2,1,Valmet:2,1
[CLS] ORP:2 Kujawiak:4 is produced by [MASK] [MASK] . [SEP],ORP:2,Vickers - Armstrongs:2,0,Vickers - Armstrongs:2,0
[CLS] German submarine U - 48 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . - . Production,Friedrich Krupp Germaniawerft:3,0,Friedrich Krupp Germaniawerft:3,0
[CLS] Amax:2 Vixen:2 105 is produced by [MASK] [MASK] . [SEP],Amax:2,Amax:2 Engineering,0,Amax:2 Engineering,0
[CLS] Bellanca:2 31 - 40 is produced by [MASK] [MASK] . [SEP],Bellanca:2,AviaBellanca:5 Aircraft,0,AviaBellanca:5 Aircraft,0
[CLS] ARP:2 Avatar is produced by [MASK] [MASK] [MASK] . [SEP],ARP:2 Avatar,"ARP:2 Instruments , Inc .",0,"ARP:2 Instruments , Inc .",0
[CLS] Joe Boxer is produced by [MASK] [MASK] . [SEP],Joe Boxer,Iconix:2 Brand Group,0,Iconix:2 Brand Group,0
[CLS] HMS H34:2 is produced by [MASK] [MASK] [MASK] . [SEP],HMS Hs:2,Cammell:2 Laird:2,0,Cammell:2 Laird:2,0
[CLS] USS Rudyerd:2 Bay is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . - . .,Kaiser Shipyards:3,0,Kaiser Shipyards:3,0
[CLS] SEAT:2 Leon X - PERIENCE:4 is produced by [MASK] [MASK] [MASK] . [SEP],SEAT:2 Leon,SEAT:2,0,SEAT:2,0
[CLS] Port Victoria P . V . 2 is produced by [MASK] [MASK] . [SEP],Port Victoria,Port Victoria Marine Experimental Aircraft Depot,0,Port Victoria Marine Experimental Aircraft Depot,0
[CLS] CT / 4 Airtrainer:2 is produced by [MASK] [MASK] [MASK] . [SEP],CT / 4,Pacific Aerospace,0,Pacific Aerospace,0
[CLS] Panhard:2 VCR:2 is produced by [MASK] [MASK] . [SEP],Panhard:2,Panhard:2,1,Panhard:2,1
[CLS] Remington:2 51 is produced by [MASK] [MASK] [MASK] . [SEP],Remington:2 51,Remington:2 Arms,0,Remington:2 Arms,0
[CLS] SIG:2 Sauer:2 P226:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],SIG:2 Sauer:2,SIG:2 Sauer:2,1,SIG:2 Sauer:2,1
[CLS] T . 3 Primary is produced by [MASK] . [SEP],T,Slingsby:3 Aviation,0,Slingsby:3 Aviation,0
[CLS] Blue Fox is produced by [MASK] [MASK] . [SEP],Blue Fox,Ferranti:2,0,Ferranti:2,0
[CLS] Mitsubishi Sigma is produced by [MASK] . [SEP],Mitsubishi,Mitsubishi Motors,0,Mitsubishi Motors,0
[CLS] THK:3 - 2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],TH:2 - -s:2,Turkish Aeronautical Association,0,Turkish Aeronautical Association,0
[CLS] Athenic:2 - class ocean liner is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,Harland:2 and Wolff,0,Harland:2 and Wolff,0
[CLS] Ghauri:3 - III is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Ghauri:3 -s:2,Khan Research Laboratories:2,0,Khan Research Laboratories:2,0
