sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Ciao:2 Darwin was originally aired on [MASK] [MASK] [MASK] . [SEP],the in Darwin,Canale 5,0,Canale 5,0
[CLS] Strange Empire was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",CBC Television,0,CBC Television,0
[CLS] Waking:3 the Dead was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on , episodes",BBC One,0,BBC One,0
[CLS] The Virgin Queen was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",British Broadcasting Corporation,0,British Broadcasting Corporation,0
[CLS] World Series of Dating:2 was originally aired on [MASK] [MASK] . [SEP],the Network,BBC Three,0,BBC Three,0
[CLS] Dynasty : The Making of a Guilty:3 Pleasure was originally aired on [MASK] . [SEP],Dynasty,American Broadcasting Company,0,American Broadcasting Company,0
[CLS] Pé:2 na Jaca:2 was originally aired on [MASK] . [SEP],TV,Rede Globo,0,Rede Globo,0
[CLS] Kinniku:3 Banzuke:3 was originally aired on [MASK] . [SEP],TBS,Tokyo Broadcasting System Holdings,0,Tokyo Broadcasting System Holdings,0
[CLS] The Music Show was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the and , Show",DuMont:3 Television Network,0,DuMont:3 Television Network,0
[CLS] Hudson Street was originally aired on [MASK] . [SEP],ABC,American Broadcasting Company,0,American Broadcasting Company,0
[CLS] Wheels:2 of Terror was originally aired on [MASK] [MASK] . [SEP],the Network,USA Network,0,USA Network,0
[CLS] Flick:2 Flack:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",Global Television Network,0,Global Television Network,0
[CLS] The Unforeseen:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on , episodes",CBC Television,0,CBC Television,0
[CLS] Fushigi:3 Yûgi:3 was originally aired on [MASK] . [SEP],TBS,TV Tokyo,0,TV Tokyo,0
[CLS] The Price Is Right was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",American Broadcasting Company,0,American Broadcasting Company,0
[CLS] Kingdom of Plants 3D was originally aired on [MASK] . [SEP],Nickelodeon,Sky 3D,0,Sky 3D,0
[CLS] Web of Life was originally aired on [MASK] [MASK] . [SEP],the Network,CBC Television,0,CBC Television,0
[CLS] After Hours was originally aired on [MASK] [MASK] [MASK] . [SEP],"the , Network",CBC Television,0,CBC Television,0
[CLS] One minute to win was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on , 2018",Ho Chi Minh City Television,0,Ho Chi Minh City Television,0
[CLS] Bugs was originally aired on [MASK] . [SEP],Bugs,BBC One,0,BBC One,0
[CLS] The O ' Reilly Factor was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the on ands:2,Fox News,0,Fox News,0
[CLS] Britain ' s Great War was originally aired on [MASK] [MASK] [MASK] . [SEP],the in Network,BBC One,0,BBC One,0
[CLS] AD / BC : A Rock Opera was originally aired on [MASK] . [SEP],ABC,BBC Three,0,BBC Three,0
[CLS] Popular Mechanics for Kids was originally aired on [MASK] [MASK] . [SEP],the Network,BBC Kids,0,BBC Kids,0
[CLS] Super Friends was originally aired on [MASK] . [SEP],TBS,American Broadcasting Company,0,American Broadcasting Company,0
[CLS] A - List Listings:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",E !,0,E !,0
[CLS] Open All Hours was originally aired on [MASK] [MASK] [MASK] . [SEP],the Alls:2,BBC Two,0,BBC Two,0
[CLS] Infinite Challenge was originally aired on [MASK] . [SEP],TBS,Munhwa:3 Broadcasting Corporation,0,Munhwa:3 Broadcasting Corporation,0
[CLS] Tank Knights Fortress was originally aired on [MASK] [MASK] . [SEP],the Network,Seoul Broadcasting System,0,Seoul Broadcasting System,0
[CLS] International Law was originally aired on [MASK] [MASK] . [SEP],the Television,CBC Television,0,CBC Television,0
[CLS] Professor Pyarelal:4 was originally aired on [MASK] . [SEP],TV,Zee TV,0,Zee TV,0
[CLS] One Way Out was originally aired on [MASK] . [SEP],NBC,Discovery Channel,0,Discovery Channel,0
[CLS] Kenny vs . Spenny:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the in ,s:2",Comedy Central,0,Comedy Central,0
"[CLS] Points East , Points West was originally aired on [MASK] [MASK] [MASK] . [SEP]","the , Network",CBC Television,0,CBC Television,0
[CLS] Ghost Adventures was originally aired on [MASK] . [SEP],Nickelodeon,Travel Channel,0,Travel Channel,0
[CLS] The Secret Saturdays:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the on Saturdays:2,Cartoon Network,0,Cartoon Network,0
[CLS] 9 to 5 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",American Broadcasting Company,0,American Broadcasting Company,0
[CLS] We Are Klang was originally aired on [MASK] [MASK] . [SEP],the channel,BBC Three,0,BBC Three,0
[CLS] The Paul Lynde:2 Halloween Special was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",American Broadcasting Company,0,American Broadcasting Company,0
"[CLS] I Heart You , Pare:2 ! was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP]","the on ,s:2",GMA Network,0,GMA Network,0
[CLS] Love Is in the Heir:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on , episodes",E !,0,E !,0
[CLS] Seven Days was originally aired on [MASK] [MASK] . [SEP],Seven Network,UPN:2,0,UPN:2,0
