sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Carson County shares border with [MASK] [MASK] . [SEP],Carson County,Gray County,0,Gray County,0
[CLS] Castelvecchio:3 di Rocca Barbena:2 shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],the of ofo:2,Bardineto:3,0,Bardineto:3,0
[CLS] Kazuno:3 District shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],Kazuno:3 District,Kazuno:3,0,Kazuno:3,0
[CLS] Rotella:2 shares border with [MASK] [MASK] . [SEP],Rotella:2,Ascoli:2 Piceno:2,0,Ascoli:2 Piceno:2,0
[CLS] Cornale:2 shares border with [MASK] [MASK] . [SEP],Cornale:2,Mezzana:3 Bigli:2,0,Mezzana:3 Bigli:2,0
[CLS] Llanyrafon:4 shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],Llanyrafon:4,Croesyceiliog:6,0,Croesyceiliog:6,0
[CLS] Como shares border with [MASK] . [SEP],Italy,Vacallo:3,0,Vacallo:3,0
"[CLS] Pigna:2 , Liguria shares border with [MASK] . [SEP]",Liguria,Saorge:2,0,Saorge:2,0
[CLS] Utrecht shares border with [MASK] . [SEP],Utrecht,De Bilt:2,0,De Bilt:2,0
[CLS] Limone:2 Piemonte shares border with [MASK] [MASK] [MASK] . [SEP],Limone:2 Piemonte,La Brigue:2,0,La Brigue:2,0
[CLS] Alatri:2 shares border with [MASK] [MASK] . [SEP],Alatri:2,Ferentino:3,0,Ferentino:3,0
[CLS] Gaggiano:3 shares border with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Cusago:3,0,Cusago:3,0
[CLS] Jilin:2 shares border with [MASK] [MASK] . [SEP],Jilin:2,Liaoning:3,0,Liaoning:3,0
[CLS] Odisha:2 shares border with [MASK] [MASK] . [SEP],Odisha:2,West Bengal,0,West Bengal,0
[CLS] Regional District of Kootenay:3 Boundary:2 shares border with [MASK] [MASK] [MASK] . [SEP],Kootenay:3,Regional District of Central Okanagan:3,0,Regional District of Central Okanagan:3,0
[CLS] Helena shares border with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Billings:2,0,Billings:2,0
[CLS] Shanxi:2 shares border with [MASK] [MASK] . [SEP],Shanxi:2,Shaanxi:3,0,Shaanxi:3,0
[CLS] Pemiscot:3 County shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],Pemiscot:3 County,Mississippi County,0,Mississippi County,0
[CLS] West Feliciana:3 Parish shares border with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Feliciana:3 Parish,East Baton:2 Rouge Parish,0,East Baton:2 Rouge Parish,0
[CLS] Free State shares border with [MASK] [MASK] . [SEP],the State,North West,0,North West,0
[CLS] Khmelnytskyi:6 Oblast shares border with [MASK] . [SEP],Russia,Rivne:2 Oblast,0,Rivne:2 Oblast,0
[CLS] Carisolo:3 shares border with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Vermiglio:3,0,Vermiglio:3,0
[CLS] Cursolo:3 - Orasso:2 shares border with [MASK] . [SEP],Italy,Malesco:2,0,Malesco:2,0
[CLS] Piatto:2 shares border with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Valdengo:3,0,Valdengo:3,0
[CLS] Druogno:3 shares border with [MASK] [MASK] [MASK] . [SEP],Druogno:3,Masera:2,0,Masera:2,0
[CLS] Republic of Tatarstan:3 shares border with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Republic of Tatarstan:3,Samara Oblast,0,Samara Oblast,0
[CLS] East Brunswick shares border with [MASK] [MASK] . [SEP],East Brunswick,North Brunswick,0,North Brunswick,0
[CLS] Dormelletto:3 shares border with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Castelletto:2 sopra Ticino,0,Castelletto:2 sopra Ticino,0
[CLS] Ventura shares border with [MASK] . [SEP],Ventura,Oxnard:3,0,Oxnard:3,0
[CLS] Yzeures:3 - sur - Creuse shares border with [MASK] . [SEP],Creuse,La Roche - Posay:2,0,La Roche - Posay:2,0
[CLS] Sillano:2 shares border with [MASK] [MASK] . [SEP],Sillano:2,Villa Minozzo:3,0,Villa Minozzo:3,0
[CLS] Montecorvino:3 Rovella:3 shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],the of ofo:2,Acerno:2,0,Acerno:2,0
[CLS] Bedfordshire:2 shares border with [MASK] [MASK] . [SEP],Bedfordshire:2,Cambridgeshire:2,0,Cambridgeshire:2,0
[CLS] Poppi:2 shares border with [MASK] [MASK] . [SEP],Poppi:2,Pratovecchio:3,0,Pratovecchio:3,0
[CLS] La Roche - en - Ardenne shares border with [MASK] . [SEP],France,Houffalize:4,0,Houffalize:4,0
[CLS] Gmina Opatowiec:3 shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],Gmina Opatoów:3,Gmina Nowy Korczyn:3,0,Gmina Nowy Korczyn:3,0
[CLS] Serbia and Montenegro shares border with [MASK] [MASK] [MASK] . [SEP],Serbia and Montenegro,European Union,0,European Union,0
