sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Curtis Fleming plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Middlesbrough F . C .,0,Middlesbrough F . C .,0
[CLS] León Strembel:3 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . de . .,Argentina national football team,0,Argentina national football team,0
[CLS] Rumen:2 Rangelov:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,FC Lokomotiv:2 1929 Sofia,0,FC Lokomotiv:2 1929 Sofia,0
[CLS] George Watts plays with [MASK] [MASK] . [SEP],the Watts,Washington Redskins:2,0,Washington Redskins:2,0
[CLS] Ian Holloway plays with [MASK] [MASK] . [SEP],the Holloway,Torquay:3 United F . C .,0,Torquay:3 United F . C .,0
[CLS] Garyn:2 Preen:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Cinderford:3 Town A . F . C .,0,Cinderford:3 Town A . F . C .,0
[CLS] Siobhan:3 Chamberlain plays with [MASK] . [SEP],Chamberlain,Chelsea L . F . C .,0,Chelsea L . F . C .,0
[CLS] Bob Meinke:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Cincinnati Reds,0,Cincinnati Reds,0
[CLS] Luis Quiñones:3 plays with [MASK] [MASK] . [SEP],thes:2,Oakland Athletics,0,Oakland Athletics,0
[CLS] R . H . Massy:2 - Westropp:3 plays with [MASK] [MASK] [MASK] . [SEP],R . H,Ireland national rugby union team,0,Ireland national rugby union team,0
[CLS] Jeremy Richardson plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,San Antonio Spurs,0,San Antonio Spurs,0
[CLS] Steven Finn plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Quebec Nordiques:2,0,Quebec Nordiques:2,0
[CLS] Sidnei:2 Sciola:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the . , .a:2",Esporte Clube Noroeste:2,0,Esporte Clube Noroeste:2,0
[CLS] Abderrahmane:4 Mahjoub:4 plays with [MASK] . [SEP],football,Morocco national football team,0,Morocco national football team,0
[CLS] Rincón plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,E . S . Troyes A . C .,0,E . S . Troyes A . C .,0
[CLS] Sergio Angulo:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Independiente Santa Fe,0,Independiente Santa Fe,0
[CLS] Paul Henderson plays with [MASK] [MASK] . [SEP],the Henderson,New Zealand national rugby union team,0,New Zealand national rugby union team,0
[CLS] Voro:2 plays with [MASK] [MASK] . [SEP],theo:2,Valencia CF,0,Valencia CF,0
[CLS] Bruce Douglas plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Sacramento Kings,0,Sacramento Kings,0
[CLS] Arthur Wolstenholme:5 plays with [MASK] [MASK] [MASK] . [SEP],the .s:2,Gillingham:2 F . C .,0,Gillingham:2 F . C .,0
[CLS] Maksym:3 Prykhodnoy:4 plays with [MASK] [MASK] . [SEP],thes:2,FC Hirnyk:3 - Sport Horishni:3 Plavni:2,0,FC Hirnyk:3 - Sport Horishni:3 Plavni:2,0
[CLS] Jack Carpenter plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Hamilton Tiger - Cats,0,Hamilton Tiger - Cats,0
[CLS] Gonzalo Bazán:2 plays with [MASK] [MASK] [MASK] . [SEP],the .s:2,Club Atlético San Lorenzo de Almagro:2,0,Club Atlético San Lorenzo de Almagro:2,0
[CLS] Arthur Yedigaryan:4 plays with [MASK] [MASK] . [SEP],thes:2,Alashkert:3 FC,0,Alashkert:3 FC,0
[CLS] Leon Powe:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Memphis Grizzlies:4,0,Memphis Grizzlies:4,0
[CLS] Alexandre Moreno Lopera:2 plays with [MASK] [MASK] . [SEP],thes:2,Rayo:2 Vallecano:2,0,Rayo:2 Vallecano:2,0
[CLS] Andy Bathgate:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,New York Rangers,0,New York Rangers,0
[CLS] Børre:2 Steenslid:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Viking FK,0,Viking FK,0
[CLS] Paul Henare:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Christchurch Cougars:3,0,Christchurch Cougars:3,0
[CLS] Emmanuel McDaniel:5 plays with [MASK] [MASK] [MASK] . [SEP],the .s:2,Arizona Cardinals,0,Arizona Cardinals,0
[CLS] Kyle Richardson plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Miami Dolphins:2,0,Miami Dolphins:2,0
[CLS] Peter Bullough:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Bolton Wanderers F . C .,0,Bolton Wanderers F . C .,0
[CLS] Chris Parker plays with [MASK] [MASK] . [SEP],the Parker,Gateshead:2 Thunder,0,Gateshead:2 Thunder,0
[CLS] Franjo Lovrić:3 plays with [MASK] . [SEP],handball,Yugoslavia national football team,0,Yugoslavia national football team,0
