sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Bauerntanz:3 zweier Kinder was written in [MASK] [MASK] . [SEP],thes:2,silent film,0,silent film,0
[CLS] Monika was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Slovene:3,0,Slovene:3,0
[CLS] Javanese:2 Wikipedia was written in [MASK] . [SEP],Java,Javanese:2,0,Javanese:2,0
[CLS] Život:3 je sklopio:3 krug:2 was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],German and written in language,Serbo:2 - Croatian,0,Serbo:2 - Croatian,0
[CLS] Azerbaijani:2 Wikipedia was written in [MASK] [MASK] . [SEP],Azerbaijani:2,Azerbaijani:2,1,Azerbaijani:2,1
[CLS] Code of Hammurabi:3 was written in [MASK] [MASK] [MASK] . [SEP],the .b:2,Akkadian:3,0,Akkadian:3,0
[CLS] Meke:2 was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Fijian:2,0,Fijian:2,0
[CLS] Krogsta:3 runestone:3 was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and run inne:2,Proto - Norse:2,0,Proto - Norse:2,0
[CLS] Codex Glazier:3 was written in [MASK] [MASK] [MASK] . [SEP],the .s:2,Coptic:2,0,Coptic:2,0
[CLS] Harun:2 and Leyla:2 was written in [MASK] [MASK] [MASK] . [SEP],the ands:2,Azerbaijani:2,0,Azerbaijani:2,0
[CLS] Yulia:2 / Ioulia:3 was written in [MASK] [MASK] [MASK] . [SEP],the ands:2,Slavic languages,0,Slavic languages,0
[CLS] Chronicle of San Juan de la Peña was written in [MASK] [MASK] . [SEP],the year,Aragonese:2,0,Aragonese:2,0
[CLS] Alenka:2 was written in [MASK] [MASK] . [SEP],the language,Slovene:3,0,Slovene:3,0
[CLS] Janša:2 was written in [MASK] [MASK] [MASK] . [SEP],the and language,Slovene:3,0,Slovene:3,0
[CLS] Mladina:3 was written in [MASK] [MASK] [MASK] . [SEP],the and language,Slovene:3,0,Slovene:3,0
[CLS] Slovenski:3 glasnik:2 was written in [MASK] [MASK] . [SEP],the language,Slovene:3,0,Slovene:3,0
[CLS] Koroğlu:3 was written in [MASK] [MASK] . [SEP],the language,Azerbaijani:2,0,Azerbaijani:2,0
[CLS] Gudea:2 cylinders:2 was written in [MASK] [MASK] [MASK] [MASK] . [SEP],the and ins:2,Sumerian:3,0,Sumerian:3,0
[CLS] Ainu:2 Times was written in [MASK] [MASK] . [SEP],theu:2,Ainu:2,0,Ainu:2,0
[CLS] Luis was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Galician:2,0,Galician:2,0
[CLS] Taggart:3 was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .t:2,Scottish Gaelic,0,Scottish Gaelic,0
[CLS] Dutch Low Saxon Wikipedia was written in [MASK] [MASK] [MASK] [MASK] . [SEP],Dutch and in Wikipedia,Dutch Low Saxon,0,Dutch Low Saxon,0
[CLS] toff:2 was written in [MASK] [MASK] . [SEP],theff:2,British English,0,British English,0
[CLS] Proto - Slavic accent was written in [MASK] [MASK] [MASK] [MASK] . [SEP],the - Slavic accent,Proto - Slavic,0,Proto - Slavic,0
[CLS] In Motion was written in [MASK] [MASK] [MASK] . [SEP],the . S,Cantonese:2,0,Cantonese:2,0
[CLS] Karmen:2 was written in [MASK] [MASK] . [SEP],themen:2,Slovene:3,0,Slovene:3,0
[CLS] Kazakh:3 Wikipedia was written in [MASK] [MASK] . [SEP],the language,Kazakh:3,0,Kazakh:3,0
[CLS] Oh mia bela Madunina:3 was written in [MASK] [MASK] [MASK] [MASK] . [SEP],the and in music,Milanese:2,0,Milanese:2,0
[CLS] Lang was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Germanic:2 languages,0,Germanic:2 languages,0
[CLS] Albin was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Slovene:3,0,Slovene:3,0
[CLS] Jonaki:2 was written in [MASK] [MASK] . [SEP],the language,Assamese:2,0,Assamese:2,0
[CLS] Gerrit was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Frisian:3 languages,0,Frisian:3 languages,0
[CLS] The Guide for the Perplexed:3 was written in [MASK] [MASK] . [SEP],thes:2,Judeo:2 - Arabic languages,0,Judeo:2 - Arabic languages,0
