sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] North Carolina Agricultural and Technical State University is a [MASK] [MASK] [MASK] [MASK] . [SEP],university of . Carolina,land - grant university,0,land - grant university,0
[CLS] 2010 Capital One Bowl is a [MASK] [MASK] [MASK] . [SEP],Capital One Bowl,bowl game,0,bowl game,0
[CLS] Food & History is a [MASK] . [SEP],magazine,scientific journal,0,scientific journal,0
[CLS] Springhurst:2 is a [MASK] . [SEP],town,railway station,0,railway station,0
[CLS] Hildebrand:3 is a [MASK] [MASK] [MASK] [MASK] . [SEP],German of ofs:2,family name,0,family name,0
[CLS] Laval - d ' Aurelle:2 is a [MASK] . [SEP],commune,commune of France,0,commune of France,0
[CLS] Ditchford:3 railway station is a [MASK] [MASK] . [SEP],railway station,railway station,1,railway station,1
[CLS] Centre Place is a [MASK] . [SEP],neighbourhood,shopping mall,0,shopping mall,0
[CLS] Ashibetsu:3 Station is a [MASK] . [SEP],station,railway station,0,railway station,0
[CLS] Boa people is a [MASK] [MASK] . [SEP],Boa people,ethnic group,0,ethnic group,0
[CLS] Bohunt:3 School is a [MASK] . [SEP],school,secondary school,0,secondary school,0
[CLS] MTV Europe Music Award for Best Italian Act is a [MASK] . [SEP],ceremony,MTV Europe Music Award,0,MTV Europe Music Award,0
[CLS] Waka:2 - ush:2 Kamuy:3 is a [MASK] . [SEP],film,Kamuy:3,0,Kamuy:3,0
[CLS] Smolensk:3 North Airport is a [MASK] [MASK] [MASK] . [SEP],airport of airport,airbase:2,0,airbase:2,0
[CLS] Hai Sing Catholic School is a [MASK] [MASK] . [SEP],Catholic school,secondary school,0,secondary school,0
[CLS] Baltija:2 Shipbuilding:2 Yard is a [MASK] [MASK] [MASK] . [SEP],Shipbuildingyard:3,shipyard:2,0,shipyard:2,0
[CLS] Live is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],music of of . .,live album,0,live album,0
[CLS] May 1981 tornado outbreak is a [MASK] [MASK] . [SEP],tornado outbreak,tornado outbreak,1,tornado outbreak,1
[CLS] Psychopathic:3 Murder Mix Volume 1 is a [MASK] . [SEP],Sgt,remix album,0,remix album,0
[CLS] Cemetery Station No . 3 railway station is a [MASK] [MASK] . [SEP],railway station,railway station,1,railway station,1
[CLS] Blau is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. of of . .,family name,0,family name,0
[CLS] Hot cathode:2 is a [MASK] [MASK] [MASK] . [SEP],hot cathode:2,cathode:2,0,cathode:2,0
[CLS] German submarine U - 601 is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],German submarine U submarine submarine,U - boat,0,U - boat,0
