sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] The headquarter:3 of The Soufflet:3 Group is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , , York",Nogent:2 - sur - Seine,0,Nogent:2 - sur - Seine,0
[CLS] The headquarter:3 of LSR:2 Group is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"L . , , .",Saint Petersburg,0,Saint Petersburg,0
[CLS] The headquarter:3 of Forsythe:3 Technology is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the . , , .",Skokie:3,0,Skokie:3,0
[CLS] The headquarter:3 of Vojvođanska:5 banka:2 is in [MASK] . [SEP],Belgrade,Novi Sad,0,Novi Sad,0
[CLS] The headquarter:3 of Evagoras:3 Paphos:3 is in [MASK] . [SEP],Athens,Paphos:3,0,Paphos:3,0
[CLS] The headquarter:3 of Ehime:3 Asahi Television is in [MASK] [MASK] [MASK] . [SEP],Ehime:3,Matsuyama:3,0,Matsuyama:3,0
[CLS] The headquarter:3 of Clube Esportivo:2 Lajeadense:3 is in [MASK] [MASK] [MASK] . [SEP],Lajea:3,"Lajeado:3 , Rio Grande do Sul",0,"Lajeado:3 , Rio Grande do Sul",0
[CLS] The headquarter:3 of Pordenone:3 Calcio S . S . D . is in [MASK] [MASK] [MASK] . [SEP],Pordenone:3,Pordenone:3,1,Pordenone:3,1
[CLS] The headquarter:3 of Sony Pictures Television is in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , York",Culver:2 City,0,Culver:2 City,0
[CLS] The headquarter:3 of Open Society Foundations:2 is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , , .",New York City,0,New York City,0
[CLS] The headquarter:3 of No . 8 Squadron RAF is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the . , , RAF",RAF Waddington:3,0,RAF Waddington:3,0
[CLS] The headquarter:3 of University of Isfahan:2 is in [MASK] [MASK] . [SEP],Isfahan:2,Isfahan:2,1,Isfahan:2,1
[CLS] The headquarter:3 of HAL:2 Laboratory is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"H , , , .",Chiyoda:3 - ku,0,Chiyoda:3 - ku,0
[CLS] The headquarter:3 of Evros:3 Soufli:3 is in [MASK] . [SEP],Athens,Soufli:3,0,Soufli:3,0
[CLS] The headquarter:3 of Maccabi Netanya:2 F . C . is in [MASK] [MASK] [MASK] . [SEP],Maccabi Netanya:2,Netanya:2,0,Netanya:2,0
[CLS] The headquarter:3 of Lockheed Missiles:2 and Space Company is in [MASK] . [SEP],Lockheed,Sunnyvale:2,0,Sunnyvale:2,0
[CLS] The headquarter:3 of 307th:2 Fighter Squadron is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , , .",Seymour Johnson Air Force Base,0,Seymour Johnson Air Force Base,0
[CLS] The headquarter:3 of Chronic:2 Logic is in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , York",Santa Cruz,0,Santa Cruz,0
