sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Soren:2 Holm works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,bioethics:3,0,bioethics:3,0
[CLS] Nail:2 Bakirov:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,probability theory,0,probability theory,0
[CLS] The Physiological:2 Society works in the field of [MASK] [MASK] [MASK] . [SEP],Physiologicaliology:3,physiology:3,0,physiology:3,0
[CLS] Bertrand Russell works in the field of [MASK] . [SEP],psychology,history of philosophy,0,history of philosophy,0
[CLS] Joseph Barth works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,ophthalmology:5,0,ophthalmology:5,0
[CLS] Hassler:2 Whitney works in the field of [MASK] . [SEP],Whitney,topology:2,0,topology:2,0
[CLS] Rodrigo Caro works in the field of [MASK] . [SEP],music,archaeology:3,0,archaeology:3,0
[CLS] feedback works in the field of [MASK] . [SEP],feedback,control theory,0,control theory,0
[CLS] Vijay Kumar Patodi:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and . .,topology:2,0,topology:2,0
[CLS] Victor Maslov:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,mathematical physics,0,mathematical physics,0
[CLS] Oleg Viro:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,topology:2,0,topology:2,0
[CLS] cityscape:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,art of painting,0,art of painting,0
[CLS] George Pólya:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,combinatorics:4,0,combinatorics:4,0
[CLS] Frans de Waal:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,ethology:3,0,ethology:3,0
[CLS] José Antonio Pavón:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , and .s:2",botany:2,0,botany:2,0
[CLS] Bureau of Meteorology:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,meteorology:3,0,meteorology:3,0
[CLS] Edward Rudge:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,botany:2,0,botany:2,0
[CLS] Madeleine M . Joullié:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , and .s:2",organic chemistry,0,organic chemistry,0
[CLS] Liberty Hyde Bailey works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,botany:2,0,botany:2,0
[CLS] Jeff Dinitz:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , and .s:2",combinatorics:4,0,combinatorics:4,0
[CLS] Abu Nasr:2 Mansur:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and . .,astronomy:2,0,astronomy:2,0
[CLS] András Hajnal:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,combinatorics:4,0,combinatorics:4,0
[CLS] Bachelor of Science in Nursing works in the field of [MASK] . [SEP],Nursing,nursing:2,0,nursing:2,0
[CLS] armed forces works in the field of [MASK] [MASK] . [SEP],armed forces,military science,0,military science,0
[CLS] Odd Hassel:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,physical chemistry,0,physical chemistry,0
[CLS] Boris Grakov:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,archaeology:3,0,archaeology:3,0
[CLS] toxinology:3 works in the field of [MASK] [MASK] [MASK] . [SEP],toxinology:3,toxin:2,0,toxin:2,0
[CLS] Subrahmanyan:4 Chandrasekhar:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and . .,astrophysics:5,0,astrophysics:5,0
[CLS] L . W . Beineke:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,graph theory,0,graph theory,0
[CLS] Bogdan Dobrescu:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,particle physics,0,particle physics,0
[CLS] World History Association works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,world history,0,world history,0
[CLS] Giuseppe Luigi Assemani:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,Oriental studies,0,Oriental studies,0
[CLS] Panos:2 Valavanis:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,classical archaeology:3,0,classical archaeology:3,0
[CLS] Georges Valiron:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and . .,mathematical analysis,0,mathematical analysis,0
[CLS] Ernst Zermelo:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,mathematical logic,0,mathematical logic,0
[CLS] George Claridge:3 Druce:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,botany:2,0,botany:2,0
