sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Frank Wright was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , York",Grenada:2,0,Grenada:2,0
[CLS] Rusudan:2 Goletiani:3 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , , India",Sukhumi:3,0,Sukhumi:3,0
[CLS] Krassimira:4 Stoyanova:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Russia",Veliko Tarnovo:2,0,Veliko Tarnovo:2,0
[CLS] William M . Stone was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , York",Jefferson County,0,Jefferson County,0
[CLS] Isaac Díaz Pardo was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"El , , )",Santiago de Compostela,0,Santiago de Compostela,0
[CLS] William Anthony was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , )",Fort Monmouth,0,Fort Monmouth,0
[CLS] Yang Yun was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , ,ng:2",Zhuzhou:2,0,Zhuzhou:2,0
[CLS] Alexander Adie:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , 2011",Childers:2,0,Childers:2,0
[CLS] Zhang Wei was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],", , , ,g:2",Liaoning:3,0,Liaoning:3,0
[CLS] Dick Kooijman:4 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , )",Wijk:2 bij Duurstede:3,0,Wijk:2 bij Duurstede:3,0
[CLS] Frederico Tavares:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , )",Estarreja:3,0,Estarreja:3,0
[CLS] Pauline Crammer:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , )",Cucq:2,0,Cucq:2,0
[CLS] David Simko:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Poland",Clarkston:2,0,Clarkston:2,0
[CLS] Dagoberto:3 Gilb:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , )",Los Angeles,0,Los Angeles,0
[CLS] Hubert Rigney:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"Le , , )",Banagher:3,0,Banagher:3,0
[CLS] Nataliya:2 Zolotukhina:4 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Russia",Kharkiv:4,0,Kharkiv:4,0
[CLS] Lee Knorek:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"Hong , , Korea",Rossford:2,0,Rossford:2,0
[CLS] Ruqayyah:5 bint:2 Muhammad was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Pakistan",Mecca:2,0,Mecca:2,0
[CLS] Kim Dae:2 - kyung:2 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Seoul , , , Korea",South Korea,0,South Korea,0
[CLS] Roland Fischnaller:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , )",Brixen:2,0,Brixen:2,0
[CLS] Michael Harring:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Hampshire",Oak Harbor,0,Oak Harbor,0
[CLS] Carlton Haselrig:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Hampshire",Johnstown:2,0,Johnstown:2,0
[CLS] Gordon Jones was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , )",Sedgefield:3,0,Sedgefield:3,0
[CLS] Mark Taylor was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Hampshire",Leeton:2,0,Leeton:2,0
[CLS] Mike Bordin:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , York",San Francisco,0,San Francisco,0
[CLS] Sergey Abeltsev:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Russia",Lyubertsy:4,0,Lyubertsy:4,0
[CLS] William Broome:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , Hampshire",Haslington:3,0,Haslington:3,0
