sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Duke of Rutland:3 is named after [MASK] . [SEP],him,Rutland:3,0,Rutland:3,0
[CLS] Port Glasgow railway station is named after [MASK] . [SEP],him,Port Glasgow,0,Port Glasgow,0
[CLS] Shotton:2 railway station is named after [MASK] [MASK] . [SEP],Shotton:2,Shotton:2,1,Shotton:2,1
[CLS] Koopmans:3 ' theorem is named after [MASK] . [SEP],him,Tjalling:3 Koopmans:3,0,Tjalling:3 Koopmans:3,0
[CLS] Al Ain International Airport is named after [MASK] . [SEP],him,Al Ain,0,Al Ain,0
[CLS] Izhevsk:4 State Technical University is named after [MASK] . [SEP],him,Mikhail Kalashnikov:3,0,Mikhail Kalashnikov:3,0
[CLS] Ophir:2 Award is named after [MASK] . [SEP],him,Ophir:2,0,Ophir:2,0
[CLS] Fennoscandia:4 is named after [MASK] . [SEP],him,Scandinavian Peninsula,0,Scandinavian Peninsula,0
[CLS] Avoch:2 railway station is named after [MASK] [MASK] . [SEP],Avoch:2,Avoch:2,1,Avoch:2,1
[CLS] Scalby:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Scalby:3,Scalby:3,1,Scalby:3,1
[CLS] Suwarrow:3 is named after [MASK] [MASK] [MASK] . [SEP],Suwarrow:3,Alexander Suvorov:3,0,Alexander Suvorov:3,0
[CLS] Moultrie:3 County is named after [MASK] [MASK] [MASK] . [SEP],Moultrie:3,William Moultrie:3,0,William Moultrie:3,0
[CLS] Stanmore:2 Village railway station is named after [MASK] . [SEP],him,Stanmore:2,0,Stanmore:2,0
[CLS] Jules Verne ATV is named after [MASK] [MASK] [MASK] . [SEP],Jules Verne Verne,Jules Verne,0,Jules Verne,0
[CLS] Sant ' Agnese:2 in Agone:2 is named after [MASK] . [SEP],him,Agnes of Rome,0,Agnes of Rome,0
[CLS] Abengourou:4 Airport is named after [MASK] . [SEP],him,Abengourou:4,0,Abengourou:4,0
[CLS] Chungking:2 Express is named after [MASK] [MASK] . [SEP],Chungking:2,Chungking:2 Mansions:2,0,Chungking:2 Mansions:2,0
[CLS] Kemmerer:3 Municipal Airport is named after [MASK] . [SEP],him,Kemmerer:3,0,Kemmerer:3,0
[CLS] Abergynolwyn:4 railway station is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Abergynolwyn:4,Abergynolwyn:4,1,Abergynolwyn:4,1
[CLS] John Cabot:2 University is named after [MASK] . [SEP],him,John Cabot:2,0,John Cabot:2,0
[CLS] Vegafonna:3 is named after [MASK] [MASK] [MASK] . [SEP],Vega .na:2,SS Vega,0,SS Vega,0
[CLS] Sialkot:3 International Airport is named after [MASK] . [SEP],him,Sialkot:3,0,Sialkot:3,0
[CLS] Ludwig - Prandtl:3 - Ring is named after [MASK] . [SEP],him,Ludwig Prandtl:3,0,Ludwig Prandtl:3,0
[CLS] FTL:3 : Faster:2 Than Light is named after [MASK] . [SEP],him,faster - than - light,0,faster - than - light,0
[CLS] Heilbronn triangle problem is named after [MASK] . [SEP],Heilbronn,Hans Heilbronn,0,Hans Heilbronn,0
[CLS] Fillmore:3 County is named after [MASK] [MASK] [MASK] . [SEP],Fillmore:3,Millard:2 Fillmore:3,0,Millard:2 Fillmore:3,0
[CLS] Citizenfour:2 is named after [MASK] . [SEP],him,Edward Snowden:2,0,Edward Snowden:2,0
[CLS] Russian battleship:2 Petropavlovsk:5 is named after [MASK] . [SEP],him,Jean - Paul Marat:2,0,Jean - Paul Marat:2,0
[CLS] Merton:2 College is named after [MASK] [MASK] . [SEP],Merton:2,Walter de Merton:2,0,Walter de Merton:2,0
[CLS] Wokingham:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Wokingham:3,Wokingham:3,1,Wokingham:3,1
[CLS] 65 Cybele:3 is named after [MASK] . [SEP],him,Cybele:3,0,Cybele:3,0
[CLS] Church Fenton:2 railway station is named after [MASK] [MASK] [MASK] . [SEP],Church Fenton:2,Church Fenton:2,1,Church Fenton:2,1
[CLS] Klein Sexual Orientation:2 Grid:2 is named after [MASK] [MASK] . [SEP],Klein Klein,Fritz Klein,0,Fritz Klein,0
[CLS] Heinrich Hertz:2 Tower is named after [MASK] [MASK] [MASK] . [SEP],Heinrich Hertz:2,Enrique Rodolfo Hercio:2,0,Enrique Rodolfo Hercio:2,0
[CLS] USS Ling is named after [MASK] [MASK] [MASK] . [SEP],Ling Ling Ling,cobia:2,0,cobia:2,0
[CLS] Hartvig:2 Nissen:2 School is named after [MASK] . [SEP],him,Hartvig:2 Nissen:2,0,Hartvig:2 Nissen:2,0
[CLS] Gatineau:3 - Ottawa Executive Airport is named after [MASK] . [SEP],him,Gatineau:3,0,Gatineau:3,0
[CLS] Katherine Mansfield Birthplace:2 is named after [MASK] . [SEP],him,Katherine Mansfield,0,Katherine Mansfield,0
[CLS] Timaeus:3 is named after [MASK] [MASK] [MASK] . [SEP],Timaeus:3,Timaeus:3 of Locri:2,0,Timaeus:3 of Locri:2,0
[CLS] Ben Hatskin:3 Trophy is named after [MASK] . [SEP],him,Ben Hatskin:3,0,Ben Hatskin:3,0
[CLS] Frobenius:3 theorem is named after [MASK] [MASK] [MASK] . [SEP],Frobenius:3,Ferdinand Georg Frobenius:3,0,Ferdinand Georg Frobenius:3,0
[CLS] Brusilov:3 Offensive is named after [MASK] [MASK] [MASK] . [SEP],Br .lov:2,Aleksey:3 Brusilov:3,0,Aleksey:3 Brusilov:3,0
[CLS] Rupp:3 Arena is named after [MASK] [MASK] [MASK] . [SEP],Rupp:3,Adolph Rupp:3,0,Adolph Rupp:3,0
[CLS] Qingdao:2 Jiaodong:3 International Airport is named after [MASK] . [SEP],him,Qingdao:2,0,Qingdao:2,0
[CLS] Campbeltown:3 Airport is named after [MASK] [MASK] [MASK] . [SEP],Camp .own:2,Campbeltown:3,0,Campbeltown:3,0
[CLS] Cottam:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Cottam:3,"Cottam:3 , Nottinghamshire:2",0,"Cottam:3 , Nottinghamshire:2",0
[CLS] Giulio Cesare in Egitto is named after [MASK] . [SEP],him,Julius Caesar,0,Julius Caesar,0
[CLS] Vasabron:2 is named after [MASK] . [SEP],Vasa,House of Vasa,0,House of Vasa,0
[CLS] Featherstone:3 railway station is named after [MASK] . [SEP],him,Featherstone:3,0,Featherstone:3,0
[CLS] Auchinleck:4 railway station is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Auchinleck:4,Auchinleck:4,1,Auchinleck:4,1
[CLS] Moltke:2 is named after [MASK] [MASK] . [SEP],Moltke:2,Helmuth:2 von Moltke:2 the Elder,0,Helmuth:2 von Moltke:2 the Elder,0
[CLS] Piet Zwart:2 Institute is named after [MASK] . [SEP],him,Piet Zwart:2,0,Piet Zwart:2,0
[CLS] Monty Hall problem is named after [MASK] [MASK] . [SEP],Monty Hall,Monty Hall,1,Monty Hall,1
[CLS] Porte Maillot:2 is named after [MASK] [MASK] [MASK] . [SEP],Porte Maillot:2,Porte Maillot:2,1,Porte Maillot:2,1
[CLS] Lindenau:2 is named after [MASK] [MASK] . [SEP],Lindenau:2,Bernhard von Lindenau:2,0,Bernhard von Lindenau:2,0
[CLS] Twenty Five is named after [MASK] . [SEP],him,Twenty - fifth Amendment to the United States Constitution,0,Twenty - fifth Amendment to the United States Constitution,0
[CLS] Whissendine:4 railway station is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Whissendine:4,Whissendine:4,1,Whissendine:4,1
[CLS] Cologno:2 Sud metro station is named after [MASK] [MASK] [MASK] . [SEP],Cologno:2 Sud,Cologno:2 Monzese:3,0,Cologno:2 Monzese:3,0
[CLS] Colnbrook:3 with Poyle:2 is named after [MASK] . [SEP],him,Colnbrook:3,0,Colnbrook:3,0
[CLS] Ravenstonedale:3 railway station is named after [MASK] . [SEP],him,Ravenstonedale:3,0,Ravenstonedale:3,0
[CLS] Paget:2 ' s abscess:3 is named after [MASK] [MASK] . [SEP],Paget:2,James Paget:2,0,James Paget:2,0
[CLS] Kirkburton:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Kirkburton:3,Kirkburton:3,1,Kirkburton:3,1
[CLS] Édifice:3 Jean - Antoine - Panet:2 is named after [MASK] . [SEP],him,Jean - Antoine Panet:2,0,Jean - Antoine Panet:2,0
[CLS] USS Salt Lake City is named after [MASK] . [SEP],him,Salt Lake City,0,Salt Lake City,0
[CLS] Pete Maravich:2 Assembly Center is named after [MASK] . [SEP],him,Pete Maravich:2,0,Pete Maravich:2,0
[CLS] Schleswig - Holstein Wadden:3 Sea National Park is named after [MASK] . [SEP],him,Wadden:3 Sea,0,Wadden:3 Sea,0
[CLS] Scullin:3 Monolith:3 is named after [MASK] . [SEP],him,James Scullin:3,0,James Scullin:3,0
[CLS] LIV:2 ( SO ) Serval:2 is named after [MASK] [MASK] . [SEP],Serval:2,Serval:2,1,Serval:2,1
[CLS] Armando Emilio Guebuza:4 Bridge is named after [MASK] . [SEP],him,Armando Guebuza:4,0,Armando Guebuza:4,0
[CLS] Walton - on - Thames railway station is named after [MASK] . [SEP],him,Walton - on - Thames,0,Walton - on - Thames,0
[CLS] Malta International Airport is named after [MASK] . [SEP],him,Valletta:2,0,Valletta:2,0
[CLS] Vaganova:3 Academy of Russian Ballet is named after [MASK] . [SEP],him,Agrippina:3 Vaganova:3,0,Agrippina:3 Vaganova:3,0
[CLS] Primrose:3 Hill railway station is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Primrose:3 Hill,Primrose:3 Hill,1,Primrose:3 Hill,1
[CLS] Melbourne Central is named after [MASK] . [SEP],him,Melbourne Central,0,Melbourne Central,0
[CLS] Blaine:2 County is named after [MASK] [MASK] . [SEP],Blaine:2,James G . Blaine:2,0,James G . Blaine:2,0
[CLS] Siuna:2 Airport is named after [MASK] [MASK] . [SEP],Siuna:2,Siuna:2,1,Siuna:2,1
[CLS] Llandeilo:3 is named after [MASK] [MASK] [MASK] . [SEP],Llandeilo:3,Teilo:2,0,Teilo:2,0
[CLS] Shrivenham:3 railway station is named after [MASK] . [SEP],him,Shrivenham:3,0,Shrivenham:3,0
[CLS] La Maddalena is named after [MASK] [MASK] . [SEP],the Maddalena,Mary Magdalena,0,Mary Magdalena,0
[CLS] Aasiaat:3 Airport is named after [MASK] [MASK] [MASK] . [SEP],Aasiaat:3,Aasiaat:3,1,Aasiaat:3,1
[CLS] Kroll:2 process is named after [MASK] [MASK] [MASK] . [SEP],Kr Kroll:2,William Justin Kroll:2,0,William Justin Kroll:2,0
[CLS] Wallasey:3 Village railway station is named after [MASK] . [SEP],him,Wallasey:3,0,Wallasey:3,0
